"reporting_date","platform","channel_group","total_cost_usd"
"3/30/2017","ios","Facebook DPA",0
"2/27/2017","ios","Facebook App Install",0
"1/10/2017","ios","UAC App Install",600.7
"2/28/2017","android","UAC App Install",0
"4/21/2017","ios","Facebook App Install",0
"2/1/2017","ios","Instagram App Install",0
"5/7/2017","android","Glispa App Install",0
"4/25/2017","ios","inMobi App Install",0
"4/5/2017","ios","Instagram App Install",0
"5/14/2017","ios","UAC App Install",1230.62
"4/1/2017","android","Facebook DPA",0
"5/18/2017","android","UAC App Install",0
"1/3/2017","android","Facebook DPA",0
"4/17/2017","ios","Facebook App Install",0
"1/12/2017","android","GDN App Install",8.14
"3/29/2017","ios","Facebook DPA",0
"4/7/2017","ios","Facebook App Install",278.83
"3/6/2017","ios","Facebook App Install",0
"1/29/2017","android","GDN App Install",0
"1/13/2017","android","Facebook App Install",0
"4/26/2017","ios","Glispa App Install",0
"1/21/2017","android","Facebook DPA",0
"4/28/2017","ios","Facebook App Install",0
"2/23/2017","ios","Facebook App Install",0
"5/26/2017","android","inMobi App Install",78.4
"3/27/2017","android","Facebook DPA",0
"4/14/2017","android","Iron Source App Install",861.3
"3/8/2017","android","GDN App Install",0
"3/1/2017","ios","Instagram App Install",0
"5/7/2017","android","Instagram App Install",0
"1/9/2017","ios","Instagram App Install",0
"2/16/2017","ios","inMobi App Install",0
"1/6/2017","ios","Facebook DPA",0
"2/5/2017","android","Facebook DPA",0
"3/16/2017","android","Facebook App Install",0
"5/18/2017","android","Facebook DPA",0
"2/2/2017","android","Iron Source App Install",560.7
"3/11/2017","android","Facebook App Install",0
"4/16/2017","ios","Glispa App Install",0
"5/11/2017","android","Facebook DPA",0
"5/31/2017","ios","UAC App Install",0
"2/13/2017","ios","Facebook DPA",0
"2/6/2017","android","UAC App Install",0
"4/27/2017","ios","Facebook App Install",76.19
"2/19/2017","android","Facebook App Install",0
"1/22/2017","android","inMobi App Install",231
"2/18/2017","android","UAC App Install",3786.18
"4/29/2017","android","Facebook App Install",0
"5/15/2017","android","Facebook DPA",0
"4/7/2017","android","UAC App Install",0
"5/29/2017","android","inMobi App Install",93.8
"1/11/2017","ios","Facebook App Install",0
"4/7/2017","android","Facebook DPA",0
"2/14/2017","android","Instagram App Install",0
"2/1/2017","android","BBM App Install",345.6
"1/12/2017","android","inMobi App Install",1726.2
"5/20/2017","ios","Instagram App Install",0
"3/10/2017","ios","Facebook DPA",0
"5/17/2017","ios","UAC App Install",0
"4/4/2017","android","Facebook App Install",0
"3/17/2017","ios","UAC App Install",622.44
"2/9/2017","android","GDN App Install",0
"4/15/2017","android","Iron Source App Install",902.7
"5/19/2017","android","UAC App Install",0
"1/1/2017","android","Instagram App Install",0
"5/24/2017","android","Facebook DPA",0
"1/14/2017","ios","BBM App Install",68.4
"4/13/2017","ios","Instagram App Install",0
"1/3/2017","android","Facebook App Install",0
"4/14/2017","ios","Facebook DPA",0
"4/30/2017","ios","Facebook App Install",0
"1/10/2017","ios","Instagram App Install",0
"1/18/2017","ios","inMobi App Install",0
"2/7/2017","ios","Instagram App Install",0
"3/26/2017","android","Facebook App Install",3417.09
"4/10/2017","ios","Facebook App Install",0
"3/19/2017","android","UAC App Install",0
"5/7/2017","android","Facebook DPA",0
"3/5/2017","android","Glispa App Install",0
"3/17/2017","android","Facebook App Install",0
"4/5/2017","android","Facebook DPA",0
"2/1/2017","android","Instagram App Install",0
"3/29/2017","android","Glispa App Install",0
"5/19/2017","android","UAC App Install",0
"2/7/2017","android","Facebook App Install",0
"1/17/2017","android","Instagram App Install",0
"4/19/2017","android","Iron Source App Install",1287
"4/25/2017","android","Facebook App Install",0
"2/8/2017","ios","Instagram App Install",0
"5/30/2017","android","Iron Source App Install",4811.4
"5/13/2017","ios","Facebook App Install",0
"1/24/2017","ios","BBM App Install",45.6
"3/17/2017","android","UAC App Install",0
"5/2/2017","ios","UAC App Install",0
"5/9/2017","android","UAC App Install",0
"5/22/2017","android","Facebook DPA",0
"2/17/2017","ios","Instagram App Install",0
"4/13/2017","ios","Facebook App Install",265.97
"1/22/2017","android","Facebook DPA",0
"3/25/2017","ios","Facebook App Install",0
"1/9/2017","android","Facebook DPA",0
"4/25/2017","android","inMobi App Install",2856
"1/17/2017","ios","Facebook DPA",0
"1/28/2017","android","UAC App Install",0
"3/2/2017","android","UAC App Install",3423.57
"1/13/2017","ios","GDN App Install",0.55
"1/11/2017","android","Facebook DPA",0
"3/17/2017","android","Instagram App Install",0
"3/9/2017","android","Glispa App Install",0
"5/8/2017","android","Facebook App Install",0
"1/28/2017","ios","Facebook App Install",0
"5/11/2017","ios","Instagram App Install",0
"2/16/2017","ios","UAC App Install",0
"1/3/2017","ios","inMobi App Install",0
"1/16/2017","android","Iron Source App Install",639
"3/14/2017","android","GDN App Install",0
"1/7/2017","android","Facebook DPA",0
"4/23/2017","android","Instagram App Install",0
"2/9/2017","android","Facebook DPA",0
"2/6/2017","ios","BBM App Install",31.2
"3/20/2017","ios","UAC App Install",0
"3/23/2017","ios","UAC App Install",0
"3/22/2017","ios","UAC App Install",0
"5/30/2017","android","inMobi App Install",68.6
"4/5/2017","android","Facebook DPA",0
"4/2/2017","android","Facebook App Install",0
"3/6/2017","android","Facebook DPA",0
"2/12/2017","android","Glispa App Install",0
"5/8/2017","android","Instagram App Install",0
"5/14/2017","android","Facebook App Install",0
"1/10/2017","android","GDN App Install",8.81
"3/28/2017","android","UAC App Install",0
"5/1/2017","android","Facebook DPA",0
"2/8/2017","android","Glispa App Install",921.8
"5/14/2017","android","Facebook DPA",0
"3/3/2017","android","GDN App Install",0
"5/22/2017","android","Facebook App Install",0
"3/12/2017","ios","Facebook DPA",0
"4/2/2017","android","Facebook DPA",0
"2/8/2017","ios","UAC App Install",0
"1/25/2017","android","inMobi App Install",196
"4/16/2017","android","Instagram App Install",0
"4/15/2017","ios","Facebook DPA",0
"4/21/2017","ios","Instagram App Install",0
"5/10/2017","ios","Facebook App Install",0
"5/10/2017","android","UAC App Install",0
"1/13/2017","ios","UAC App Install",560.08
"5/26/2017","android","Glispa App Install",0
"1/23/2017","android","UAC App Install",0
"4/19/2017","ios","Facebook App Install",224.51
"1/15/2017","android","Facebook App Install",0
"1/4/2017","android","Facebook DPA",0
"1/5/2017","ios","Facebook App Install",0
"1/6/2017","android","UAC App Install",0
"5/23/2017","ios","UAC App Install",2632.17
"1/20/2017","android","Facebook DPA",0
"1/2/2017","ios","UAC App Install",2085.82
"1/12/2017","android","GDN App Install",0
"1/14/2017","android","UAC App Install",0
"5/14/2017","android","Facebook DPA",0
"3/13/2017","ios","UAC App Install",0
"5/7/2017","ios","Facebook App Install",0
"4/30/2017","ios","UAC App Install",0
"2/10/2017","ios","Facebook DPA",0
"1/19/2017","android","inMobi App Install",0
"5/16/2017","android","Facebook App Install",0
"3/9/2017","android","GDN App Install",0
"3/27/2017","android","GDN App Install",0
"3/21/2017","ios","BBM App Install",43.2
"3/26/2017","ios","UAC App Install",0
"4/2/2017","android","UAC App Install",0
"5/17/2017","ios","Facebook DPA",0
"2/17/2017","android","inMobi App Install",0
"3/22/2017","android","UAC App Install",0
"4/13/2017","android","BBM App Install",690
"4/27/2017","ios","UAC App Install",1046.34
"2/13/2017","android","Facebook DPA",0
"4/11/2017","android","Facebook DPA",0
"1/31/2017","android","UAC App Install",0
"2/27/2017","android","Iron Source App Install",0.9
"3/12/2017","android","BBM App Install",769.2
"3/27/2017","android","inMobi App Install",0
"4/29/2017","ios","BBM App Install",16.8
"4/16/2017","android","Facebook DPA",0
"4/23/2017","ios","Instagram App Install",0
"3/30/2017","ios","Instagram App Install",0
"3/19/2017","android","UAC App Install",0
"4/29/2017","android","UAC App Install",0
"3/29/2017","android","UAC App Install",3405.54
"2/14/2017","android","Glispa App Install",862.4
"4/28/2017","android","UAC App Install",0
"1/27/2017","ios","UAC App Install",0
"1/25/2017","ios","UAC App Install",0
"3/22/2017","android","Glispa App Install",0
"2/10/2017","android","Facebook App Install",0
"5/22/2017","ios","Facebook App Install",0
"2/4/2017","ios","UAC App Install",720.97
"3/4/2017","android","Facebook App Install",0
"2/10/2017","android","UAC App Install",0
"3/31/2017","ios","Facebook DPA",0
"1/16/2017","android","Glispa App Install",1546.6
"3/12/2017","android","UAC App Install",0
"5/26/2017","ios","UAC App Install",0
"3/25/2017","ios","Facebook App Install",0
"3/15/2017","ios","BBM App Install",27.6
"5/16/2017","ios","UAC App Install",1419.41
"1/23/2017","ios","Facebook App Install",0
"3/2/2017","ios","Facebook App Install",0
"3/4/2017","android","UAC App Install",2800.51
"5/3/2017","ios","inMobi App Install",0
"4/25/2017","ios","UAC App Install",0
"1/10/2017","ios","Instagram App Install",0
"3/24/2017","android","Facebook App Install",0
"5/30/2017","ios","UAC App Install",0
"3/2/2017","android","Facebook DPA",0
"5/16/2017","android","Facebook DPA",0
"5/15/2017","android","Facebook App Install",5535.99
"2/27/2017","android","UAC App Install",0
"4/14/2017","android","UAC App Install",0
"4/4/2017","android","Glispa App Install",0
"5/29/2017","android","Facebook DPA",0
"5/4/2017","ios","Facebook App Install",0
"4/26/2017","ios","Facebook DPA",0
"2/1/2017","ios","inMobi App Install",0
"4/22/2017","android","UAC App Install",10237.76
"5/7/2017","ios","UAC App Install",1301.77
"2/9/2017","android","BBM App Install",452.4
"2/21/2017","android","Glispa App Install",0
"4/8/2017","android","GDN App Install",0
"4/24/2017","android","Iron Source App Install",1259.1
"2/27/2017","android","inMobi App Install",0
"4/17/2017","ios","UAC App Install",0
"4/20/2017","android","BBM App Install",288
"3/31/2017","ios","UAC App Install",960.18
"4/24/2017","android","BBM App Install",434.4
"5/28/2017","ios","inMobi App Install",52.7
"4/30/2017","ios","BBM App Install",16.8
"3/2/2017","android","Facebook App Install",0
"3/15/2017","android","UAC App Install",0
"5/10/2017","ios","Facebook DPA",0
"2/7/2017","android","Facebook DPA",0
"3/15/2017","ios","Facebook App Install",0
"1/21/2017","android","Facebook DPA",0
"5/19/2017","android","Facebook DPA",0
"1/29/2017","ios","Facebook DPA",0
"1/20/2017","ios","Facebook App Install",92.36
"3/22/2017","android","inMobi App Install",1537.2
"5/12/2017","ios","Instagram App Install",0
"4/5/2017","android","Facebook DPA",0
"5/31/2017","android","Instagram App Install",0
"2/27/2017","ios","UAC App Install",0
"3/13/2017","android","inMobi App Install",44.8
"2/16/2017","ios","Facebook App Install",0
"3/6/2017","android","Facebook App Install",3006.95
"4/25/2017","android","Facebook DPA",0
"3/23/2017","android","Glispa App Install",0
"3/21/2017","android","BBM App Install",678
"3/9/2017","ios","Mundomedia App Install",0
"1/24/2017","android","UAC App Install",2897.03
"4/8/2017","android","inMobi App Install",5.6
"4/13/2017","android","Facebook App Install",0
"3/12/2017","ios","BBM App Install",50.4
"3/27/2017","ios","inMobi App Install",0
"3/1/2017","android","inMobi App Install",936.6
"2/11/2017","ios","Facebook App Install",0
"4/7/2017","ios","Instagram App Install",0
"2/21/2017","android","Instagram App Install",0
"1/16/2017","android","Facebook App Install",0
"5/2/2017","ios","Instagram App Install",0
"2/20/2017","android","inMobi App Install",310.8
"5/27/2017","ios","Glispa App Install",0
"3/2/2017","android","Glispa App Install",0
"2/23/2017","android","UAC App Install",0
"3/10/2017","android","Glispa App Install",0
"3/30/2017","android","Instagram App Install",0
"4/13/2017","android","UAC App Install",0
"4/17/2017","android","GDN App Install",0
"2/4/2017","ios","Facebook App Install",125.37
"1/22/2017","android","UAC App Install",0
"1/30/2017","android","Facebook App Install",0
"3/29/2017","ios","Instagram App Install",0
"5/26/2017","android","Glispa App Install",0
"4/25/2017","android","inMobi App Install",0
"2/14/2017","android","GDN App Install",0
"1/2/2017","ios","UAC App Install",0
"1/3/2017","android","Iron Source App Install",911.7
"2/25/2017","android","UAC App Install",3519.86
"1/23/2017","ios","UAC App Install",0
"2/26/2017","android","UAC App Install",0
"1/12/2017","android","Facebook App Install",0
"4/18/2017","ios","Mundomedia App Install",22
"2/13/2017","ios","Facebook App Install",99.13
"4/20/2017","ios","UAC App Install",0
"2/14/2017","android","Facebook DPA",0
"4/11/2017","ios","UAC App Install",0
"2/11/2017","android","GDN App Install",0
"5/6/2017","android","Instagram App Install",0
"5/1/2017","android","Facebook App Install",0
"3/16/2017","android","Instagram App Install",0
"2/24/2017","android","Instagram App Install",0
"3/8/2017","android","Facebook DPA",0
"1/9/2017","ios","GDN App Install",0.98
"2/10/2017","ios","Instagram App Install",0
"5/20/2017","android","Instagram App Install",0
"2/9/2017","android","inMobi App Install",30.8
"2/18/2017","ios","UAC App Install",0
"3/22/2017","android","BBM App Install",699.6
"2/6/2017","android","Facebook DPA",0
"4/27/2017","android","inMobi App Install",3418.8
"5/27/2017","android","Facebook DPA",0
"3/7/2017","ios","Mundomedia App Install",1.1
"1/24/2017","android","GDN App Install",0
"4/11/2017","android","Instagram App Install",0
"2/1/2017","android","Facebook DPA",0
"3/28/2017","ios","Facebook DPA",0
"2/6/2017","android","GDN App Install",0
"4/26/2017","android","Glispa App Install",0
"1/27/2017","android","inMobi App Install",2255.4
"5/7/2017","ios","Instagram App Install",0
"5/27/2017","android","Facebook App Install",0
"4/9/2017","ios","BBM App Install",54
"3/27/2017","android","UAC App Install",0
"3/20/2017","ios","Mundomedia App Install",25.3
"5/5/2017","ios","UAC App Install",0
"1/12/2017","android","Facebook DPA",0
"5/25/2017","ios","Facebook DPA",0
"5/6/2017","ios","Instagram App Install",0
"2/28/2017","android","Facebook App Install",0
"3/12/2017","ios","UAC App Install",0
"3/5/2017","android","Facebook DPA",0
"4/15/2017","ios","UAC App Install",0
"2/5/2017","android","Facebook DPA",0
"4/20/2017","ios","BBM App Install",19.2
"2/3/2017","android","Iron Source App Install",595.8
"5/11/2017","android","inMobi App Install",450.8
"5/23/2017","ios","Facebook DPA",0
"3/10/2017","android","GDN App Install",0
"4/8/2017","android","Facebook App Install",0
"2/21/2017","android","Facebook DPA",0
"4/28/2017","android","Facebook App Install",0
"1/4/2017","ios","BBM App Install",91.2
"1/24/2017","android","Facebook DPA",0
"4/19/2017","android","UAC App Install",0
"1/19/2017","android","Glispa App Install",0
"3/25/2017","android","Iron Source App Install",684.9
"3/13/2017","ios","UAC App Install",0
"5/22/2017","ios","UAC App Install",1989.53
"4/26/2017","android","UAC App Install",10130.56
"4/7/2017","android","inMobi App Install",0
"3/5/2017","ios","Facebook App Install",354.38
"1/21/2017","android","Glispa App Install",0
"1/13/2017","ios","UAC App Install",0
"1/17/2017","android","Facebook DPA",0
"5/1/2017","android","Facebook App Install",0
"4/7/2017","android","Facebook App Install",0
"4/18/2017","android","Facebook DPA",0
"5/18/2017","android","GDN App Install",0
"1/12/2017","android","Facebook App Install",2426.02
"5/16/2017","android","Facebook DPA",0
"2/17/2017","android","Instagram App Install",0
"2/24/2017","android","UAC App Install",0
"2/11/2017","android","Facebook App Install",2957.78
"2/16/2017","android","GDN App Install",0
"4/26/2017","android","BBM App Install",333.6
"1/4/2017","android","Facebook DPA",0
"1/26/2017","ios","inMobi App Install",0
"4/12/2017","android","inMobi App Install",0
"4/10/2017","android","GDN App Install",0
"3/3/2017","android","Facebook App Install",0
"3/20/2017","android","Glispa App Install",0
"3/28/2017","android","Facebook DPA",0
"4/7/2017","ios","Facebook DPA",0
"4/21/2017","ios","UAC App Install",1050.34
"5/5/2017","ios","Instagram App Install",0
